key,level
LKA14_201,gadm2
LKA14_202,gadm2
LKA14_203,gadm2
LKA14_204,gadm2
LKA14_205,gadm2
LKA14_206,gadm2
LKA14_207,gadm2
LKA14_208,gadm2
LKA14_209,gadm2
LKA14_210,gadm2
LKA14_211,gadm2
LKA14_212,gadm2
LKA14_213,gadm2
LKA14_214,gadm2
LKA14_215,gadm2
LKA15_216,gadm2
LKA15_217,gadm2
LKA15_218,gadm2
LKA15_219,gadm2
LKA15_220,gadm2
LKA16_221,gadm2
LKA16_222,gadm2
LKA16_223,gadm2
LKA16_224,gadm2
LKA16_225,gadm2
LKA16_226,gadm2
LKA16_227,gadm2
LKA16_228,gadm2
LKA16_229,gadm2
LKA16_230,gadm2
LKA16_231,gadm2
LKA17_232,gadm2
LKA17_233,gadm2
LKA17_234,gadm2
LKA17_235,gadm2
LKA17_236,gadm2
LKA17_237,gadm2
LKA17_238,gadm2
LKA17_239,gadm2
LKA17_240,gadm2
LKA17_241,gadm2
LKA17_242,gadm2
LKA17_243,gadm2
LKA17_244,gadm2
LKA17_245,gadm2
LKA17_246,gadm2
LKA17_247,gadm2
LKA18_248,gadm2
LKA18_249,gadm2
LKA18_250,gadm2
LKA18_251,gadm2
LKA18_252,gadm2
LKA18_253,gadm2
LKA18_254,gadm2
LKA18_255,gadm2
LKA18_256,gadm2
LKA18_257,gadm2
LKA18_258,gadm2
LKA19_259,gadm2
LKA19_260,gadm2
LKA19_261,gadm2
LKA19_262,gadm2
LKA19_263,gadm2
LKA20_264,gadm2
LKA20_265,gadm2
LKA20_266,gadm2
LKA20_267,gadm2
LKA20_268,gadm2
LKA21_269,gadm2
LKA21_270,gadm2
LKA21_271,gadm2
LKA21_272,gadm2
LKA21_273,gadm2
LKA21_274,gadm2
LKA21_275,gadm2
LKA22_276,gadm2
LKA22_277,gadm2
LKA22_278,gadm2
LKA22_279,gadm2
LKA22_280,gadm2
LKA22_281,gadm2
LKA22_282,gadm2
LKA22_283,gadm2
LKA22_284,gadm2
LKA22_285,gadm2
LKA22_286,gadm2
LKA22_287,gadm2
LKA22_288,gadm2
LKA22_289,gadm2
LKA22_290,gadm2
LKA22_291,gadm2
LKA23_292,gadm2
LKA23_293,gadm2
LKA23_294,gadm2
LKA23_295,gadm2
LKA23_296,gadm2
LKA23_297,gadm2
LKA23_298,gadm2
LKA23_299,gadm2
LKA23_300,gadm2
LKA23_301,gadm2
LKA23_302,gadm2
LKA23_303,gadm2
LKA23_304,gadm2
LKA23_305,gadm2
LKA23_306,gadm2
LKA23_307,gadm2
LKA23_308,gadm2
LKA24_309,gadm2
LKA24_310,gadm2
LKA24_311,gadm2
LKA24_312,gadm2
LKA24_313,gadm2
LKA24_314,gadm2
LKA24_315,gadm2
LKA24_316,gadm2
LKA24_317,gadm2
LKA24_318,gadm2
LKA24_319,gadm2
LKA25_320,gadm2
LKA25_321,gadm2
LKA25_322,gadm2
LKA25_323,gadm2
